시도명,시군구명,시설구분,시설명,상세주소,시설면적,주거능력,관리부서,지자체담당자연락처,경도,위도
전라북도,정읍시,학교,남초등학교,전라북도 정읍시 남산5길 25(시기동),599,230,남초등학교장,063-535-6660,126.84936567,35.56090364
전라북도,정읍시,관공서,시기동 주민센터,전라북도 정읍시 벚꽃로 323(시기동),277,106,시기동장,063-539-7774,126.85621249,35.56269952
전라북도,정읍시,학교,서초등학교,전라북도 정읍시 명륜길 32(연지동),1227,471,서초등학교장,063-535-3711,126.84753401,35.57014895
전라북도,정읍시,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",국민체육센터,전라북도 정읍시 용흥1길 78-6 (상평동),5513,2120,시설관리사업소,063-539-5251,126.83873465,35.56184351
전라북도,정읍시,학교,교암초등학교,전라북도 정읍시 정읍사로 179(교암동),248,95,정읍교육장,063-535-2973,126.84626597,35.5265496
전라북도,정읍시,학교,정일 중학교,전라북도 정읍시 충정로 511(공평동),1368,526,정일여중교장,063-530-3560,126.83040121,35.58161845
전라북도,정읍시,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",신태인실내체육관,전라북도 정읍시 신태인읍 정신로 1060,1757,675,시설관리사업소장,01027842710,126.8902325,35.67965349
전라북도,정읍시,학교,북면초등학교,전라북도 정읍시 북면 화평길 31,692,266,북면초등학교,063-535-0018,126.88691023,35.60380943
전라남도,고흥군,기타시설,동강파출소,전라남도 고흥군 동강면 원유둔1길 14,60,23,,061-833-2112,127.3332738,34.78072106
전라남도,고흥군,마을회관,덕촌마을회관,전라남도 고흥군 동강면 동강덕촌길 37,100,38,송문용,010-4611-3827,127.29371478,34.78357237
전라남도,고흥군,마을회관,축내마을회관,전라남도 고흥군 동강면 축내길 41-1 ,100,38,송기종,010-7172-2608,127.30811633,34.77749949
경상북도,김천시,학교,봉계초등학교,경상북도 김천시 봉산면 봉계길 74-15 ,225,86,김기범,054-430-1962,128.06356189,36.14404729
경상북도,김천시,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",봉산문화마을 복지회관,경상북도 김천시 봉산면 예지송정길 49,223,85,김정희,054-421-2136,128.06141961,36.14303058
경상북도,김천시,학교,직지초등학교,경상북도 김천시 대항면 대성향천길 1603,1143,439,,,128.02188865,36.12309362
전라남도,고흥군,학교,점암초등학교,전라남도 고흥군 점암면 점암학교길 11-6 ,2175,836,조현복,061-834-6367,127.38168141,34.65206347
전라남도,고흥군,학교,점암중앙중학교,전라남도 고흥군 점암면 해창로 306,1331,511,,061-832-7975,127.38281138,34.65069589
전라남도,고흥군,학교,과역중학교,전라남도 고흥군 과역면 고흥로 2939-3 ,660,253,김춘식,061-832-9345,127.35894054,34.67581383
전라남도,고흥군,학교,과역영주고등학교,전라남도 고흥군 과역면 송학큰길 83,660,253,정영섭,061-835-0171,127.35675201,34.68193173
전라남도,고흥군,관공서,과역면주민자치센터,전라남도 고흥군 과역면 고흥로 3006,200,76,김정완,061-832-9891,127.36133857,34.68113068
전라남도,고흥군,관공서,과역면사무소,전라남도 고흥군 과역면 송학큰길 52,200,76,과역면장,061-830-6104,127.36002129,34.68101687
전라남도,고흥군,기타시설,조가비웰빙센터,전라남도 고흥군 과역면 무궁화길 6,860,330,,070-8835-3139,127.35963899,34.67821529
전라남도,고흥군,기타시설,참살이조가비촌,전라남도 고흥군 과역면 무궁화길 12,900,346,,,127.35976142,34.67764662
전라남도,고흥군,학교,남양초등학교,전라남도 고흥군 남양면 상와길 40,4574,1759,주재경,061-833-1178,127.35449233,34.72846401
경상북도,김천시,관공서,평생교육원,경상북도 김천시 공단2길 30-22 (대광동),947,364,김현이,054-421-2387,128.1371318,36.14375529
경상북도,김천시,학교,김천중앙고등학교,경상북도 김천시 남김천대로 3363(양천동),2950,1134,김화정,054-421-2357,128.10452232,36.08661722
경상북도,김천시,학교,김천중앙고등학교,경상북도 김천시 남김천대로 3363(양천동),1240,476,,,128.10393477,36.08660188
경상북도,김천시,학교,율곡중학교,경상북도 김천시 혁신4로 45(율곡동),8349,3211,오승기,054-421-2452,128.18588798,36.12208518
경상북도,김천시,학교,율곡초등학교,경상북도 김천시 용전1로 51(율곡동),8048,3095,오승기,054-421-2452,128.18708618,36.12209346
경상북도,김천시,학교,율곡고등학교,경상북도 김천시 용전4로3길 15(율곡동),10061,3869,오승기,054-421-2452,128.19178039,36.12337543
경상북도,김천시,학교,아포중학교,경상북도 김천시 아포읍 아포대로 1053,2804,1078,김천시,054-420-6167,128.24341519,36.15953155
경상북도,김천시,경로당,역전경로당,경상북도 김천시 아포읍 국사길 118-6 ,99,38,김천시,054-420-6167,128.25622522,36.15909756
경상북도,김천시,관공서,농소면사무소,경상북도 김천시 농소면 농남로 42,284,109,김선영,054-420-6167,128.17240988,36.10605566
경상북도,김천시,관공서,남면사무소,경상북도 김천시 남면 옥산길 44,892,342,김강재,054-421-2061,128.18953033,36.10793859
경상북도,김천시,경로당,송곡1리경로당,경상북도 김천시 남면 안솔방길 5-4 ,96,36,김천시,054-420-6167,128.23696802,36.08928672
경상북도,김천시,경로당,신룡1리(상신)경로당,경상북도 김천시 개령면 신룡길 121,96,37,김천시,054-420-6813,128.15179576,36.16169735
경상북도,김천시,관공서,감문면사무소,경상북도 김천시 감문면 감문로 1055,325,124,이청민,054-421-2102,128.18114948,36.21425188
경상북도,김천시,학교,아천초등학교,경상북도 김천시 어모면 어모문화1길 14,995,382,정수미,054-421-2124,128.11652763,36.17834309
경상북도,김천시,경로당,문화마을경로당,경상북도 김천시 어모면 어모문화3길 28-7 ,98,37,김천시,054-420-6813,128.11640077,36.18164293
경상북도,김천시,경로당,자랑내경로당,경상북도 김천시 어모면 어모로 235-8 ,84,32,김천시,054-420-6813,128.11672058,36.17743462
경상북도,김천시,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",김천국민체육센터,경상북도 김천시 운동장길 1(삼락동),828,318,박우용,054-420-7924,128.08659583,36.13966102
경상북도,김천시,학교,김천다수초등학교,경상북도 김천시 영남대로 1286(다수동),853,328,,,128.07617169,36.12626236
경상북도,김천시,경로당,새실경로당,경상북도 김천시 새실길 18-3 (다수동),190,73,윤채봉,054-421-2402,128.07824596,36.12556675
경상북도,봉화군,마을회관,석평3리 마을회관,경상북도 봉화군 봉화읍 한골길 2,99,38,남호원,010-3809-5554,128.71499515,36.88289682
경상북도,예천군,기타시설,예천군의회청사,경상북도 예천군 예천읍 충효로 111,2383,916,안전재난과장,054-650-6158,128.43774539,36.64656901
경상북도,예천군,경로당,성현리경로당,경상북도 예천군 용문면 성현길 164,89,34,,,128.4086522,36.68091363
경상북도,예천군,경로당,죽림리야당경로당,경상북도 예천군 용문면 야당길 24,65,24,,,128.40294916,36.69160939
경상북도,예천군,경로당,원류리문촌경로당,경상북도 예천군 용문면 용문경천로 935-8 ,65,24,,,128.38778158,36.70155097
경상북도,예천군,학교,감천초등학교,경상북도 예천군 감천면 충효로 1395,956,367,,652-7153,128.52673048,36.72191563
경상북도,예천군,기타시설,감천면 종합복지회관,경상북도 예천군 감천면 충효로 1389,331,127,,,128.52659631,36.72088599
경상북도,예천군,경로당,증거리경로당,경상북도 예천군 감천면 중산길 30,79,30,,,128.51810742,36.7410756
경상북도,예천군,경로당,미석3리경로당,경상북도 예천군 감천면 미석3길 158,67,25,,,128.57514689,36.73086022
경상북도,예천군,기타시설,보문면 복지회관,경상북도 예천군 보문면 미호길 148,165,63,,650-6606,128.51257003,36.66368294
경상북도,예천군,학교,경북일고등학교,경상북도 예천군 호명면 행복로 193,987,214,권기일,054-654-9662,128.48621106,36.57859753
경상북도,예천군,학교,호명초등학교,경상북도 예천군 호명면 행복로 151,888,193,장정윤,054-552-7892,128.47938205,36.57872308
경상북도,예천군,경로당,솔안경로당,경상북도 예천군 유천면 솔안길 147,68,26,,,128.33412653,36.63878042
경상북도,예천군,경로당,율현밤고개경로당,경상북도 예천군 유천면 밤고개길 85-1 ,81,31,,,128.36284406,36.63860092
경상북도,예천군,경로당,용암경로당,경상북도 예천군 유천면 용암길 75,65,24,,,128.35754552,36.62031944
경상북도,예천군,학교,유천초등학교,경상북도 예천군 유천면 유용로 34-10 ,2287,879,,653-4834,128.37867561,36.63773527
경상북도,예천군,학교,용궁중학교,경상북도 예천군 용궁면 읍부1길 33,331,127,,653-6019,128.27585315,36.60947627
전라북도,정읍시,학교,정우초등학교,전라북도 정읍시 정우면 금남길 28-24 ,699,268,정우초등학교장,537-6945,126.87985331,35.65176514
전라북도,정읍시,학교,태인중고등학교,전라북도 정읍시 태인면 석지로 1469,942,362,태인중고등학교장,534-4997,126.9379205,35.65293867
경상북도,칠곡군,학교,가산초등학교,경상북도 칠곡군 가산면 경북대로 1500,1433,551,행정실 최송죽,054-974-7571,128.53964211,36.07966828
경상북도,칠곡군,관공서,가산면사무소,경상북도 칠곡군 가산면 경북대로 1570,841,323,주민복지담당 이보라,054-979-5420,128.53893745,36.08590341
경상북도,칠곡군,관공서,가산면 평생학습복지센터,경상북도 칠곡군 가산면 경북대로 1552-1 ,888,341,주민복지담당 이보라,054-979-5420,128.53925925,36.08417876
경상북도,칠곡군,학교,학림초등학교,경상북도 칠곡군 가산면 학하7길 5,454,174,행정실 이정인,054-971-7035,128.49124838,36.10539835
경상북도,칠곡군,학교,약목초등학교,경상북도 칠곡군 약목면 복성3길 30,867,333,행정실 조미령,054-975-0513,128.3606956,36.03196108
경상북도,칠곡군,학교,약목중학교,경상북도 칠곡군 약목면 복성8길 20,1098,422,행정실 김선영,054-975-0081,128.361067,36.03515544
경상북도,칠곡군,관공서,약목면사무소,경상북도 칠곡군 약목면 복성1길 15,2951,1135,주민복지담당 김주희,054-979-5449,128.36390855,36.0327625
경상북도,칠곡군,관공서,약목면 평생학습복지센터,경상북도 칠곡군 약목면 신유로 160,496,190,주민복지담당 김주희,054-979-5449,128.35132833,36.02765367
경상북도,칠곡군,학교,관호초등학교,경상북도 칠곡군 약목면 무림3길 16-59 ,264,101,행정실 강예리,054-974-6496,128.38089069,36.02042794
경상북도,칠곡군,"연수,숙박",투웰브 모텔,경상북도 칠곡군 약목면 칠곡대로 1010,160,20,주민복지담당 김주희,054-979-5449,128.38786521,36.01181831
경상북도,칠곡군,학교,약동초등학교,경상북도 칠곡군 기산면 주산로 1195,1019,391,행정실 황혜영,054-971-2812,128.38172588,35.98494357
경상북도,칠곡군,관공서,기산면사무소,경상북도 칠곡군 기산면 주산로 1213-2 ,276,106,주민복지담당 배영순,054-979-5477,128.38251488,35.98647131
경상북도,칠곡군,관공서,기산면 평생학습복지센터,경상북도 칠곡군 기산면 주산로 1220-1 ,425,163,주민복지담당 배영순,054-979-5477,128.38445272,35.9864125
경상북도,예천군,학교,대창고등학교 체육관,경상북도 예천군 예천읍 대창학교길 33,1139,438,,,128.45498547,36.65990091
경상북도,봉화군,마을회관,도촌2리 마을회관,경상북도 봉화군 봉화읍 율리길 71,99,38,박춘기,010-3529-0946,128.68575968,36.88601819
경상북도,봉화군,마을회관,도촌1리 마을회관,경상북도 봉화군 봉화읍 사제길 53,99,38,이재웅,010-3528-0714,128.67264691,36.88735469
경상북도,봉화군,마을회관,문단2리 마을회관,경상북도 봉화군 봉화읍 봉화로 439-1 ,99,38,김복수,010-9533-1051,128.68190824,36.86299164
경상북도,봉화군,마을회관,문단1리 마을회관,경상북도 봉화군 봉화읍 수안길 4,99,38,이제식,010-3545-8073,128.66501423,36.8549805
경상북도,봉화군,학교,내성초등학교,경상북도 봉화군 봉화읍 교촌1길 37,1314,505,심정호,054-673-7816,128.73595729,36.88609299
경상북도,봉화군,학교,봉화초등학교 교사2동,경상북도 봉화군 봉화읍 내성로7길 3,444,170,반정식,054-673-4022,128.74071211,36.89228925
경상북도,봉화군,마을회관,내성4리 마을회관,경상북도 봉화군 봉화읍 꽃동네길 28,99,38,이춘호,010-6525-5184,128.73486091,36.89003487
